Nombre_Fichero,Clase,Tiempo_Deteccion,Array_Resultado
2021_04_29_22_55_01_000_010360-trim-0714-crop-360p1.mp4,0,2.6,"{'num_frames_deteccion': 65, 'variabilidad': 232.45098039215685, 'max_contorno': 5927.5, 'min_contorno': 25.5, 'estelaH': 2.6666666666666665, 'estelaV': 2.4838709677419355, 'estela': 2.6666666666666665, 'R2': 0.41773758489661494}"
2021_04_29_22_56_01_000_010359-trim-1134-crop-360p1.mp4,0,0.2,"{'num_frames_deteccion': 5, 'variabilidad': 10.098039215686274, 'max_contorno': 257.5, 'min_contorno': 25.5, 'estelaH': 1.8125, 'estelaV': 1.1666666666666667, 'estela': 1.8125, 'R2': 0.8404687994413467}"
2021_04_29_22_57_01_000_010073-trim-0711-crop-360p1.mp4,0,1.76,"{'num_frames_deteccion': 44, 'variabilidad': 7.08, 'max_contorno': 177.0, 'min_contorno': 25.0, 'estelaH': 3.2857142857142856, 'estelaV': 4.75, 'estela': 4.75, 'R2': 0.6031319805432036}"
2021_04_29_22_57_01_000_010073-trim-1421-crop-360p1.mp4,0,3.96,"{'num_frames_deteccion': 99, 'variabilidad': 22.76, 'max_contorno': 569.0, 'min_contorno': 25.0, 'estelaH': 4.2, 'estelaV': 5.0, 'estela': 5.0, 'R2': 0.678168378568271}"
2021_04_29_22_58_01_000_010359-trim-0157-crop-360p1.mp4,0,0.32,"{'num_frames_deteccion': 8, 'variabilidad': 4.27027027027027, 'max_contorno': 158.0, 'min_contorno': 37.0, 'estelaH': 1.2857142857142858, 'estelaV': 1.4285714285714286, 'estela': 1.4285714285714286, 'R2': 0.20182140762708636}"
2021_04_29_22_59_01_000_010073-trim-0161-crop-360p1.mp4,0,2.92,"{'num_frames_deteccion': 73, 'variabilidad': 15.02, 'max_contorno': 375.5, 'min_contorno': 25.0, 'estelaH': 5.2, 'estelaV': 4.75, 'estela': 5.2, 'R2': 0.7855713572014993}"
2021_04_29_22_59_01_000_010359-trim-0615-crop-360p1.mp4,0,1.04,"{'num_frames_deteccion': 26, 'variabilidad': 47.5, 'max_contorno': 1187.5, 'min_contorno': 25.0, 'estelaH': 2.142857142857143, 'estelaV': 2.0833333333333335, 'estela': 2.142857142857143, 'R2': 0.2553147079166031}"
2021_04_29_22_59_01_000_010359-trim-0658-crop-360p1.mp4,0,0.36,"{'num_frames_deteccion': 9, 'variabilidad': 5.242424242424242, 'max_contorno': 173.0, 'min_contorno': 33.0, 'estelaH': 1.2307692307692308, 'estelaV': 2.0, 'estela': 2.0, 'R2': 0.10429348754752445}"
2021_04_29_22_59_01_000_010360-trim-1017-crop-360p1.mp4,0,5.56,"{'num_frames_deteccion': 139, 'variabilidad': 454.0, 'max_contorno': 11350.0, 'min_contorno': 25.0, 'estelaH': 3.375, 'estelaV': 4.333333333333333, 'estela': 4.333333333333333, 'R2': 0.7564397431231298}"
2021_04_29_23_00_00_000_010358-trim-0688-crop-360p1.mp4,0,0.88,"{'num_frames_deteccion': 22, 'variabilidad': 68.63461538461539, 'max_contorno': 1784.5, 'min_contorno': 26.0, 'estelaH': 1.8333333333333333, 'estelaV': 3.125, 'estela': 3.125, 'R2': 0.7716671036369364}"
2021_04_29_23_00_01_000_010073-trim-0000-crop-360p1.mp4,0,1.8,"{'num_frames_deteccion': 45, 'variabilidad': 8.716981132075471, 'max_contorno': 231.0, 'min_contorno': 26.5, 'estelaH': 3.4, 'estelaV': 4.625, 'estela': 4.625, 'R2': 0.9236691273781719}"
2021_04_29_23_00_01_000_010073-trim-0047-crop-360p1.mp4,0,5.0,"{'num_frames_deteccion': 125, 'variabilidad': 37.44230769230769, 'max_contorno': 973.5, 'min_contorno': 26.0, 'estelaH': 5.333333333333333, 'estelaV': 5.416666666666667, 'estela': 5.416666666666667, 'R2': 0.7427407744896117}"
2021_04_29_23_01_00_000_010323-trim-0353-crop-360p1.mp4,0,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_01_00_000_010358-trim-1010-crop-360p1.mp4,0,1.12,"{'num_frames_deteccion': 28, 'variabilidad': 14.876923076923077, 'max_contorno': 483.5, 'min_contorno': 32.5, 'estelaH': 2.5714285714285716, 'estelaV': 4.5, 'estela': 4.5, 'R2': 0.0026874947509868143}"
2021_04_29_23_01_01_000_010359-trim-0619-crop-360p1.mp4,0,0.72,"{'num_frames_deteccion': 18, 'variabilidad': 16.017543859649123, 'max_contorno': 456.5, 'min_contorno': 28.5, 'estelaH': 2.909090909090909, 'estelaV': 1.3928571428571428, 'estela': 2.909090909090909, 'R2': 0.7512211947204859}"
2021_04_29_23_02_00_000_010358-trim-0408-crop-360p1.mp4,0,1.04,"{'num_frames_deteccion': 26, 'variabilidad': 155.94230769230768, 'max_contorno': 4054.5, 'min_contorno': 26.0, 'estelaH': 1.4444444444444444, 'estelaV': 3.5555555555555554, 'estela': 3.5555555555555554, 'R2': 0.13650539978665255}"
2021_04_29_23_02_01_000_010360-trim-0953-crop-360p1.mp4,0,9.32,"{'num_frames_deteccion': 233, 'variabilidad': 727.02, 'max_contorno': 18175.5, 'min_contorno': 25.0, 'estelaH': 3.0, 'estelaV': 3.6363636363636362, 'estela': 3.6363636363636362, 'R2': 0.4611358617486009}"
2021_04_29_23_03_01_000_010359-trim-1097-crop-360p1.mp4,0,0.04,"{'num_frames_deteccion': 1, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_04_01_000_010359-trim-0396-crop-360p1.mp4,0,0.2,"{'num_frames_deteccion': 5, 'variabilidad': 2.6666666666666665, 'max_contorno': 72.0, 'min_contorno': 27.0, 'estelaH': 0.6666666666666666, 'estelaV': 1.75, 'estela': 1.75, 'R2': 0.9627849658208312}"
2021_04_29_23_04_01_000_010360-trim-0419-crop-360p1.mp4,0,0.28,"{'num_frames_deteccion': 7, 'variabilidad': 7.74, 'max_contorno': 193.5, 'min_contorno': 25.0, 'estelaH': 1.5714285714285714, 'estelaV': 2.4, 'estela': 2.4, 'R2': 0.8757702962557008}"
2021_04_29_23_05_00_000_010358-trim-0738-crop-360p1.mp4,0,0.72,"{'num_frames_deteccion': 18, 'variabilidad': 107.08571428571429, 'max_contorno': 3748.0, 'min_contorno': 35.0, 'estelaH': 1.3333333333333333, 'estelaV': 3.625, 'estela': 3.625, 'R2': 0.0002898241573960694}"
2021_04_29_23_05_00_000_010358-trim-1228-crop-360p1.mp4,0,0.32,"{'num_frames_deteccion': 8, 'variabilidad': 15.148148148148149, 'max_contorno': 409.0, 'min_contorno': 27.0, 'estelaH': 1.5833333333333333, 'estelaV': 1.3333333333333333, 'estela': 1.5833333333333333, 'R2': 0.4131093421595606}"
2021_04_29_23_05_01_000_010359-trim-0799-crop-360p1.mp4,0,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_07_01_000_010073-trim-0012-crop-360p1.mp4,0,2.4,"{'num_frames_deteccion': 60, 'variabilidad': 19.0, 'max_contorno': 475.0, 'min_contorno': 25.0, 'estelaH': 5.125, 'estelaV': 5.4, 'estela': 5.4, 'R2': 0.21567460425482934}"
2021_04_29_23_08_01_000_010073-trim-0000-crop-360p1.mp4,0,2.08,"{'num_frames_deteccion': 52, 'variabilidad': 12.20754716981132, 'max_contorno': 323.5, 'min_contorno': 26.5, 'estelaH': 2.7142857142857144, 'estelaV': 5.181818181818182, 'estela': 5.181818181818182, 'R2': 0.7948884505448448}"
2021_04_29_23_08_01_000_010073-trim-0699-crop-360p1.mp4,0,4.36,"{'num_frames_deteccion': 109, 'variabilidad': 51.254901960784316, 'max_contorno': 1307.0, 'min_contorno': 25.5, 'estelaH': 4.571428571428571, 'estelaV': 5.375, 'estela': 5.375, 'R2': 0.3727000006853888}"
2021_04_29_23_10_00_000_010358-trim-0937-crop-360p1.mp4,0,1.8,"{'num_frames_deteccion': 45, 'variabilidad': 84.4, 'max_contorno': 2110.0, 'min_contorno': 25.0, 'estelaH': 3.0, 'estelaV': 6.2, 'estela': 6.2, 'R2': 0.35165897999591483}"
2021_04_29_23_11_01_000_010073-trim-0000-crop-360p1.mp4,0,0.72,"{'num_frames_deteccion': 18, 'variabilidad': 10.7, 'max_contorno': 267.5, 'min_contorno': 25.0, 'estelaH': 0.6666666666666666, 'estelaV': 4.1, 'estela': 4.1, 'R2': 0.8827823450203462}"
2021_04_29_23_11_01_000_010359-trim-0190-crop-360p1.mp4,0,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_12_00_000_010362-trim-1365-crop-360p1.mp4,0,0.36,"{'num_frames_deteccion': 9, 'variabilidad': 4.222222222222222, 'max_contorno': 114.0, 'min_contorno': 27.0, 'estelaH': 3.25, 'estelaV': 2.3333333333333335, 'estela': 3.25, 'R2': 0.9319995968173462}"
2021_04_29_23_12_01_000_010073-trim-1096-crop-360p1.mp4,0,3.56,"{'num_frames_deteccion': 89, 'variabilidad': 15.92, 'max_contorno': 398.0, 'min_contorno': 25.0, 'estelaH': 4.625, 'estelaV': 5.125, 'estela': 5.125, 'R2': 0.9630250499053739}"
2021_04_29_23_13_01_000_010356-trim-1112-crop-360p1.mp4,0,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_13_01_000_010359-trim-0000-crop-360p1.mp4,0,0.12,"{'num_frames_deteccion': 3, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_13_01_000_010359-trim-0121-crop-360p1.mp4,0,2.68,"{'num_frames_deteccion': 67, 'variabilidad': 83.52631578947368, 'max_contorno': 2380.5, 'min_contorno': 28.5, 'estelaH': 3.5, 'estelaV': 2.8333333333333335, 'estela': 3.5, 'R2': 0.2693749655547109}"
2021_04_29_23_13_01_000_010360-trim-0158-crop-360p1.mp4,0,0.72,"{'num_frames_deteccion': 18, 'variabilidad': 21.7, 'max_contorno': 542.5, 'min_contorno': 25.0, 'estelaH': 1.8571428571428572, 'estelaV': 1.7857142857142858, 'estela': 1.8571428571428572, 'R2': 0.25886644931416647}"
2021_04_29_23_13_01_000_010360-trim-0408-crop-360p1.mp4,0,2.4,"{'num_frames_deteccion': 60, 'variabilidad': 21.9811320754717, 'max_contorno': 582.5, 'min_contorno': 26.5, 'estelaH': 1.6666666666666667, 'estelaV': 7.0, 'estela': 7.0, 'R2': 0.1839731957360279}"
2021_04_29_23_14_01_000_010073-trim-0000-crop-360p1.mp4,0,2.84,"{'num_frames_deteccion': 71, 'variabilidad': 20.54, 'max_contorno': 513.5, 'min_contorno': 25.0, 'estelaH': 5.0, 'estelaV': 4.461538461538462, 'estela': 5.0, 'R2': 0.8173119327949911}"
2021_04_29_23_14_01_000_010356-trim-0233-crop-360p1.mp4,0,0.04,"{'num_frames_deteccion': 1, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_14_01_000_010356-trim-0317-crop-360p1.mp4,0,0.04,"{'num_frames_deteccion': 1, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_14_01_000_010360-trim-0019-crop-360p1.mp4,0,1.0,"{'num_frames_deteccion': 25, 'variabilidad': 9.68, 'max_contorno': 242.0, 'min_contorno': 25.0, 'estelaH': 1.5, 'estelaV': 8.4, 'estela': 8.4, 'R2': 0.9940220469285108}"
2021_04_29_23_14_01_000_010361-trim-0383-crop-360p1.mp4,0,0.12,"{'num_frames_deteccion': 3, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_15_00_000_010362-trim-0907-crop-360p1.mp4,0,2.12,"{'num_frames_deteccion': 53, 'variabilidad': 11.28, 'max_contorno': 282.0, 'min_contorno': 25.0, 'estelaH': 1.2857142857142858, 'estelaV': 1.7142857142857142, 'estela': 1.7142857142857142, 'R2': 0.22584299385637524}"
2021_04_29_23_15_00_000_010362-trim-1050-crop-360p1.mp4,0,3.08,"{'num_frames_deteccion': 77, 'variabilidad': 12.56, 'max_contorno': 314.0, 'min_contorno': 25.0, 'estelaH': 1.3333333333333333, 'estelaV': 4.8, 'estela': 4.8, 'R2': 0.9979916604722947}"
2021_04_29_23_15_01_000_010359-trim-0042-crop-360p1.mp4,0,0.28,"{'num_frames_deteccion': 7, 'variabilidad': 2.375, 'max_contorno': 76.0, 'min_contorno': 32.0, 'estelaH': 0.7272727272727273, 'estelaV': 2.2222222222222223, 'estela': 2.2222222222222223, 'R2': 0.7153602562194301}"
2021_04_29_23_16_00_000_010360-trim-1426-crop-360p1.mp4,0,0.68,"{'num_frames_deteccion': 17, 'variabilidad': 38.46551724137931, 'max_contorno': 1115.5, 'min_contorno': 29.0, 'estelaH': 3.75, 'estelaV': 4.5, 'estela': 4.5, 'R2': 0.09921479931992033}"
2021_04_29_23_16_01_000_010359-trim-0752-crop-360p1.mp4,0,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_16_01_000_010359-trim-0836-crop-360p1.mp4,0,1.0,"{'num_frames_deteccion': 25, 'variabilidad': 205.96153846153845, 'max_contorno': 5355.0, 'min_contorno': 26.0, 'estelaH': 2.2857142857142856, 'estelaV': 3.875, 'estela': 3.875, 'R2': 0.0025583499580856617}"
2021_04_29_23_16_01_000_010359-trim-0837-crop-360p1.mp4,0,1.16,"{'num_frames_deteccion': 29, 'variabilidad': 270.52941176470586, 'max_contorno': 6898.5, 'min_contorno': 25.5, 'estelaH': 3.0, 'estelaV': 5.4, 'estela': 5.4, 'R2': 0.7192051690152226}"
2021_04_29_23_16_01_000_010359-trim-1259-crop-360p1.mp4,0,0.8,"{'num_frames_deteccion': 20, 'variabilidad': 11.96, 'max_contorno': 299.0, 'min_contorno': 25.0, 'estelaH': 4.571428571428571, 'estelaV': 1.4285714285714286, 'estela': 4.571428571428571, 'R2': 0.19649798370333416}"
2021_04_29_23_19_00_000_010358-trim-1041-crop-360p1.mp4,0,0.2,"{'num_frames_deteccion': 5, 'variabilidad': 4.3538461538461535, 'max_contorno': 141.5, 'min_contorno': 32.5, 'estelaH': 1.8333333333333333, 'estelaV': 1.8888888888888888, 'estela': 1.8888888888888888, 'R2': 0.01485955257822632}"
2021_04_29_23_19_00_000_010358-trim-1258-crop-360p1.mp4,0,2.44,"{'num_frames_deteccion': 61, 'variabilidad': 679.6862745098039, 'max_contorno': 17332.0, 'min_contorno': 25.5, 'estelaH': 2.2857142857142856, 'estelaV': 5.7, 'estela': 5.7, 'R2': 0.26367286852276295}"
2021_04_29_23_19_01_000_010359-trim-0435-crop-360p1.mp4,0,3.24,"{'num_frames_deteccion': 81, 'variabilidad': 77.74509803921569, 'max_contorno': 1982.5, 'min_contorno': 25.5, 'estelaH': 4.142857142857143, 'estelaV': 7.0, 'estela': 7.0, 'R2': 0.9264330739135687}"
2021_04_29_23_19_01_000_010359-trim-0476-crop-360p1.mp4,0,0.76,"{'num_frames_deteccion': 19, 'variabilidad': 52.3, 'max_contorno': 1307.5, 'min_contorno': 25.0, 'estelaH': 2.4285714285714284, 'estelaV': 2.3333333333333335, 'estela': 2.4285714285714284, 'R2': 0.0068986587843571845}"
2021_04_29_23_19_01_000_010359-trim-0615-crop-360p1.mp4,0,0.04,"{'num_frames_deteccion': 1, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_20_00_000_010360-trim-0354-crop-360p1.mp4,0,2.44,"{'num_frames_deteccion': 61, 'variabilidad': 292.76, 'max_contorno': 7319.0, 'min_contorno': 25.0, 'estelaH': 4.25, 'estelaV': 2.75, 'estela': 4.25, 'R2': 0.0002879400371372396}"
2021_04_29_23_20_01_000_010077-trim-0907-crop-360p1.mp4,0,3.52,"{'num_frames_deteccion': 88, 'variabilidad': 336.09615384615387, 'max_contorno': 8738.5, 'min_contorno': 26.0, 'estelaH': 2.588235294117647, 'estelaV': 3.076923076923077, 'estela': 3.076923076923077, 'R2': 0.07560734532387423}"
2021_04_29_23_20_01_000_010359-trim-0360-crop-360p1.mp4,0,1.48,"{'num_frames_deteccion': 37, 'variabilidad': 108.09803921568627, 'max_contorno': 2756.5, 'min_contorno': 25.5, 'estelaH': 2.8333333333333335, 'estelaV': 4.571428571428571, 'estela': 4.571428571428571, 'R2': 0.6672737102026742}"
2021_04_29_23_21_00_000_010358-trim-0606-crop-360p1.mp4,0,0.16,"{'num_frames_deteccion': 4, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_21_01_000_010359-trim-1262-crop-360p1.mp4,0,0.52,"{'num_frames_deteccion': 13, 'variabilidad': 7.844827586206897, 'max_contorno': 227.5, 'min_contorno': 29.0, 'estelaH': 0.875, 'estelaV': 2.6363636363636362, 'estela': 2.6363636363636362, 'R2': 0.8761706191525483}"
2021_04_29_23_22_01_000_010359-trim-1375-crop-360p1.mp4,0,1.24,"{'num_frames_deteccion': 31, 'variabilidad': 150.94444444444446, 'max_contorno': 4075.5, 'min_contorno': 27.0, 'estelaH': 4.6923076923076925, 'estelaV': 4.25, 'estela': 4.6923076923076925, 'R2': 0.17753260564459558}"
2021_04_29_23_23_00_000_010360-trim-0510-crop-360p1.mp4,0,1.4,"{'num_frames_deteccion': 35, 'variabilidad': 5.9, 'max_contorno': 147.5, 'min_contorno': 25.0, 'estelaH': 2.1666666666666665, 'estelaV': 2.0, 'estela': 2.1666666666666665, 'R2': 0.9886892817053541}"
2021_04_29_23_23_01_000_010073-trim-0000-crop-360p1.mp4,0,0.76,"{'num_frames_deteccion': 19, 'variabilidad': 9.88, 'max_contorno': 247.0, 'min_contorno': 25.0, 'estelaH': 1.75, 'estelaV': 3.6666666666666665, 'estela': 3.6666666666666665, 'R2': 0.8335749965196222}"
2021_04_29_23_24_00_000_010358-trim-0798-crop-360p1.mp4,0,3.24,"{'num_frames_deteccion': 81, 'variabilidad': 335.98, 'max_contorno': 8399.5, 'min_contorno': 25.0, 'estelaH': 1.8, 'estelaV': 9.333333333333334, 'estela': 9.333333333333334, 'R2': 0.21271497766200995}"
2021_04_29_23_25_01_000_010359-trim-1092-crop-360p1.mp4,0,2.0,"{'num_frames_deteccion': 50, 'variabilidad': 14.8, 'max_contorno': 370.0, 'min_contorno': 25.0, 'estelaH': 1.1666666666666667, 'estelaV': 2.769230769230769, 'estela': 2.769230769230769, 'R2': 0.401091261013603}"
2021_04_29_23_26_01_000_010359-trim-0872-crop-360p1.mp4,0,0.16,"{'num_frames_deteccion': 4, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_28_01_000_010359-trim-0094-crop-360p1.mp4,0,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_29_00_000_010358-trim-0517-crop-360p1.mp4,0,0.08,"{'num_frames_deteccion': 2, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_29_01_000_010359-trim-1077-crop-360p1.mp4,0,0.16,"{'num_frames_deteccion': 4, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_32_01_000_010361-trim-1031-crop-360p1.mp4,0,0.44,"{'num_frames_deteccion': 11, 'variabilidad': 2.672727272727273, 'max_contorno': 73.5, 'min_contorno': 27.5, 'estelaH': 2.3333333333333335, 'estelaV': 0.6363636363636364, 'estela': 2.3333333333333335, 'R2': 0.9184782608695657}"
2021_04_29_23_33_00_000_010359-trim-0841-crop-360p1.mp4,0,0.36,"{'num_frames_deteccion': 9, 'variabilidad': 21.17391304347826, 'max_contorno': 730.5, 'min_contorno': 34.5, 'estelaH': 1.1428571428571428, 'estelaV': 4.25, 'estela': 4.25, 'R2': 0.9907388690971395}"
2021_04_29_23_33_01_000_010073-trim-1408-crop-360p1.mp4,0,0.52,"{'num_frames_deteccion': 13, 'variabilidad': 5.018518518518518, 'max_contorno': 135.5, 'min_contorno': 27.0, 'estelaH': 1.3333333333333333, 'estelaV': 2.2, 'estela': 2.2, 'R2': 0.30011279289142284}"
2021_04_29_23_35_01_000_010360-trim-0507-crop-360p1.mp4,0,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_36_01_000_010073-trim-0000-crop-360p1.mp4,0,0.44,"{'num_frames_deteccion': 11, 'variabilidad': 9.622641509433961, 'max_contorno': 255.0, 'min_contorno': 26.5, 'estelaH': 0.95, 'estelaV': 2.4, 'estela': 2.4, 'R2': 0.4991458197674754}"
2021_04_29_23_37_00_000_010358-trim-0000-crop-360p1.mp4,0,0.04,"{'num_frames_deteccion': 1, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_38_00_000_010358-trim-0945-crop-360p1.mp4,0,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_39_00_000_010358-trim-0634-crop-360p1.mp4,0,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_40_01_000_010073-trim-0366-crop-360p1.mp4,0,0.44,"{'num_frames_deteccion': 11, 'variabilidad': 3.3421052631578947, 'max_contorno': 127.0, 'min_contorno': 38.0, 'estelaH': 1.5384615384615385, 'estelaV': 1.8333333333333333, 'estela': 1.8333333333333333, 'R2': 0.9182768100866555}"
2021_04_29_23_40_01_000_010073-trim-0687-crop-360p1.mp4,0,0.56,"{'num_frames_deteccion': 14, 'variabilidad': 27.48, 'max_contorno': 687.0, 'min_contorno': 25.0, 'estelaH': 2.0, 'estelaV': 3.0, 'estela': 3.0, 'R2': 0.6655007910927757}"
2021_04_29_23_41_01_000_010073-trim-1178-crop-360p1.mp4,0,1.6,"{'num_frames_deteccion': 40, 'variabilidad': 18.48, 'max_contorno': 462.0, 'min_contorno': 25.0, 'estelaH': 1.375, 'estelaV': 2.6, 'estela': 2.6, 'R2': 0.13767872634787046}"
2021_04_29_23_42_01_000_010073-trim-0246-crop-360p1.mp4,0,0.44,"{'num_frames_deteccion': 11, 'variabilidad': 4.857142857142857, 'max_contorno': 136.0, 'min_contorno': 28.0, 'estelaH': 1.4285714285714286, 'estelaV': 1.6363636363636365, 'estela': 1.6363636363636365, 'R2': 0.2949622210783271}"
2021_04_29_23_42_01_000_010073-trim-0300-crop-360p1.mp4,0,1.04,"{'num_frames_deteccion': 26, 'variabilidad': 17.14, 'max_contorno': 428.5, 'min_contorno': 25.0, 'estelaH': 1.375, 'estelaV': 2.75, 'estela': 2.75, 'R2': 0.8019884009942004}"
2021_04_29_23_42_01_000_010073-trim-0480-crop-360p1.mp4,0,1.64,"{'num_frames_deteccion': 41, 'variabilidad': 16.14, 'max_contorno': 403.5, 'min_contorno': 25.0, 'estelaH': 1.8, 'estelaV': 2.6666666666666665, 'estela': 2.6666666666666665, 'R2': 0.9589630824159358}"
2021_04_29_23_44_01_000_010073-trim-0000-crop-360p1.mp4,0,0.64,"{'num_frames_deteccion': 16, 'variabilidad': 2.126984126984127, 'max_contorno': 67.0, 'min_contorno': 31.5, 'estelaH': 1.4285714285714286, 'estelaV': 2.4, 'estela': 2.4, 'R2': 0.002100840336134452}"
2021_04_29_23_45_00_000_010359-trim-0922-crop-360p1.mp4,0,0.04,"{'num_frames_deteccion': 1, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_45_00_000_010359-trim-1219-crop-360p1.mp4,0,1.48,"{'num_frames_deteccion': 37, 'variabilidad': 33.529411764705884, 'max_contorno': 855.0, 'min_contorno': 25.5, 'estelaH': 1.6666666666666667, 'estelaV': 2.4545454545454546, 'estela': 2.4545454545454546, 'R2': 0.9232926393639936}"
2021_04_29_23_45_00_000_010359-trim-1226-crop-360p1.mp4,0,1.32,"{'num_frames_deteccion': 33, 'variabilidad': 33.01960784313726, 'max_contorno': 842.0, 'min_contorno': 25.5, 'estelaH': 2.0, 'estelaV': 2.4285714285714284, 'estela': 2.4285714285714284, 'R2': 0.937468754664475}"
2021_04_29_23_46_01_000_010358-trim-1237-crop-360p1.mp4,0,1.24,"{'num_frames_deteccion': 31, 'variabilidad': 290.94, 'max_contorno': 7273.5, 'min_contorno': 25.0, 'estelaH': 2.4444444444444446, 'estelaV': 7.666666666666667, 'estela': 7.666666666666667, 'R2': 0.09860463701960206}"
2021_04_29_23_47_01_000_010073-trim-0561-crop-360p1.mp4,0,0.92,"{'num_frames_deteccion': 23, 'variabilidad': 5.607843137254902, 'max_contorno': 143.0, 'min_contorno': 25.5, 'estelaH': 1.5, 'estelaV': 2.625, 'estela': 2.625, 'R2': 0.9601256407397041}"
2021_04_29_23_47_01_000_010362-trim-0983-crop-360p1.mp4,0,0.16,"{'num_frames_deteccion': 4, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_48_00_000_010357-trim-0000-crop-360p1.mp4,0,0.0,"{'num_frames_deteccion': 0, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_49_01_000_010073-trim-1009-crop-360p1.mp4,0,0.16,"{'num_frames_deteccion': 4, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
2021_04_29_23_50_00_000_010360-trim-0000-crop-360p1.mp4,0,0.64,"{'num_frames_deteccion': 16, 'variabilidad': 221.65454545454546, 'max_contorno': 6095.5, 'min_contorno': 27.5, 'estelaH': 3.8181818181818183, 'estelaV': 2.6666666666666665, 'estela': 3.8181818181818183, 'R2': 0.05170951726254969}"
2021_04_29_23_50_00_000_010360-trim-0128-crop-360p1.mp4,0,0.16,"{'num_frames_deteccion': 4, 'variabilidad': 0, 'max_contorno': 0, 'min_contorno': 0, 'estelaH': 0, 'estelaV': 0, 'estela': 0, 'R2': 0}"
